time,,cu,,gu,,nu,,tris,,,ct,,gt,,nt,,ttris,,reward
time,,cu,,gu,,nu,,tris,,,ct,,gt,,nt,,ttris,,reward
18:54:11.227825,[0.13087259016267638, 0.6043821194798673, 0.26468929377007133, 0.5320408240883514],[0, 2, 1, 0.5320408240883514],0.957
18:54:17.976836,[0.6708975070575213, 0.030813901630270868, 0.29820367331450015, 0.6605350268488336],[3, 0, 0, 0.6605350268488336],0.137
18:54:24.408216,[0.1709620891427307, 0.6206669119107394, 0.20763170794426955, 0.596323908316135],[0, 2, 1, 0.596323908316135],-0.181
time,,cu,,gu,,nu,,tris,,,ct,,gt,,nt,,ttris,,reward
