,cu,,gu,,nu,,tris,,,ct,,gt,,nt,,ttris,,reward 
[0.14097561522831414, 0.37848941396431235, 0.479574941644653, 0.44079513407050025],[0.0, 3.0, 3.0, 0.44079513407050025],-0.728
[0.029985387135607056, 0.38351391409146696, 0.5863274937069269, 0.6702984592698789],[0.0, 2.0, 4.0, 0.6702984592698789],-1.138
[0.5274713745306013, 0.339704451838716, 0.13242757405042904, 0.8659767219832446],[4.0, 2.0, 0.0, 0.8659767219832446],-1.174
[0.1787776712259762, 0.10822546097673347, 0.7126074147494235, 0.7787494290488601],[1.0, 0.0, 5.0, 0.7787494290488601],-0.8320000000000001
[0.18854545244144638, 0.39742556067168333, 0.4131830632973251, 0.19518756362081768],[1.0, 2.0, 3.0, 0.19518756362081768],-0.378
[0.27077967096003125, 0.2680417482806585, 0.4601789981004592, 0.10982142734382168],[2.0, 1.0, 3.0, 0.10982142734382168],-0.247
[0.11078492856177369, 0.009340890921920364, 0.879847141706315, 0.05115564780361091],[0.0, 0.0, 6.0, 0.05115564780361091],-0.283
[0.72464587080571, 0.03598541113647378, 0.23935920861078874, 0.05474319745194492],[5.0, 0.0, 1.0, 0.05474319745194492],-0.221
[0.4427062924660463, 0.0032487066317458124, 0.5538724217387392, 0.07835861489415039],[2.0, 0.0, 4.0, 0.07835861489415039],-0.061
[0.096419998664938, 0.8820919052478569, 0.021291298879080656, 0.09126966315156337],[0.0, 6.0, 0.0, 0.09126966315156337],-0.685
[0.5796763539789833, 5.761022060754059e-05, 0.4202630996728958, 0.3795105665299393],[4.0, 0.0, 2.0, 0.3795105665299393],-0.167
[1.0, 0.0, 0.0, 0.43267967842323757],[6.0, 0.0, 0.0, 0.43267967842323757],-3.271
[0.4848177165093772, 0.34604284870410496, 0.1690585075847281, 0.051],[3.0, 2.0, 1.0, 0.051],-9.064
[0.5128047695937605, 0.0, 0.487195216079215, 0.22281251063458105],[4.0, 0.0, 2.0, 0.22281251063458105],-4.661
