,cu,,gu,,nu,,tris,,,ct,,gt,,nt,,ttris,,reward 
[0.6867758841759237, 0.0013394708503599029, 0.3116625133597235, 0.7063617277692021],[4.0, 0.0, 1.0, 0.7063617277692021],-0.029999999329447746
[0.44685597831815826, 0.19085387600486092, 0.3620140249867284, 0.7823858355406399],[3.0, 0.0, 2.0, 0.7823858355406399],0.03999999910593033
[0.0753347325414393, 0.7877811851305431, 0.13602660437387337, 0.7053433452397735],[0.0, 4.0, 1.0, 0.7053433452397735],-0.15000000596046448
[0.25825263194512627, 0.03295627808089552, 0.7087028514338246, 0.34732553429571],[1.0, 0.0, 4.0, 0.34732553429571],0.11999999731779099
[0.2594937821782507, 0.6405334484648699, 0.09994053416092874, 0.355587350161613],[1.0, 4.0, 0.0, 0.355587350161613],-0.46000000834465027
[0.3299279691772879, 0.017924808586762885, 0.6519176655698409, 0.5961857064206638],[1.0, 0.0, 4.0, 0.5961857064206638],0.27000001072883606
[0.1531323984070454, 0.030154920838295074, 0.8164014327817914, 0.7634512422907828],[0.0, 0.0, 5.0, 0.7634512422907828],0.38999998569488525
[0.21630238788892778, 0.008473386794313488, 0.7752018909113818, 0.9824528735788005],[1.0, 0.0, 4.0, 0.9824528735788005],0.38999998569488525
[0.02979540348356735, 0.22205004413424922, 0.7471872428839665, 0.960376974070327],[0.0, 1.0, 4.0, 0.960376974070327],0.46000000834465027
[0.0, 0.0, 1.0, 1.0],[0.0, 0.0, 5.0, 1.0],0.5299999713897705
[0.002066234294494921, 0.04312061463662551, 0.9548126591424984, 1.0],[0.0, 0.0, 5.0, 1.0],0.3100000023841858
[0.0, 0.0, 1.0, 1.0],[0.0, 0.0, 5.0, 1.0],-1.2200000286102295
[0.21486056658973884, 0.05133988874088391, 0.7336599581722608, 0.8142016547796664],[1.0, 0.0, 4.0, 0.8142016547796664],-1.059999942779541
[0.006835968617860844, 0.0038062632343994762, 0.9886639707735594, 0.7704607739883249],[0.0, 0.0, 5.0, 0.7704607739883249],-1.159999966621399
[0.9835754862665942, 0.005676803553566923, 0.010542233743754625, 0.9926354071695972],[5.0, 0.0, 0.0, 0.9926354071695972],
