,cu,,gu,,nu,,tris,,,ct,,gt,,nt,,ttris,,reward 
[0.29833451759254703, 0.234916810355148, 0.46615132313160257, 0.9826656674162699],[1.0, 1.0, 3.0, 0.9826656674162699],0.46000000834465027
[0.050245077255700266, 0.44846504514865937, 0.5009025769195553, 0.6982037272580791],[0.0, 2.0, 3.0, 0.6982037272580791],0.47999998927116394
[0.4025517604536366, 0.1458836741211118, 0.4507641286517202, 0.8813050592818836],[2.0, 0.0, 3.0, 0.8813050592818836],0.3199999928474426
[0.09935578671930034, 0.6310272259411623, 0.269076232319036, 0.7096685908651663],[0.0, 4.0, 1.0, 0.7096685908651663],0.27000001072883606
[0.24185748288965359, 0.2078978485204973, 0.5495119553762743, 0.8471677679963966],[1.0, 1.0, 3.0, 0.8471677679963966],0.15000000596046448
[0.060756836219387315, 0.4425975529313313, 0.496276712098863, 0.7017239126233967],[0.0, 2.0, 3.0, 0.7017239126233967],0.20999999344348907
[0.7625976374451309, 0.23512334828534942, 0.0014516478570963942, 0.9976729447090998],[4.0, 1.0, 0.0, 0.9976729447090998],-0.10999999940395355
[0.6232067094755339, 0.3323968658329628, 0.04373335300064607, 0.6203860315296575],[4.0, 1.0, 0.0, 0.6203860315296575],-0.11999999731779099
[0.07378178350536956, 0.41153576012384624, 0.5144557079331593, 1.0],[0.0, 2.0, 3.0, 1.0],-1.2799999713897705
[0.34519457008709103, 0.177743344940408, 0.47628091444277787, 0.9663543152062664],[2.0, 0.0, 3.0, 0.9663543152062664],0.33000001311302185
[0.00550204732129199, 0.5270836272172145, 0.4670830980784134, 0.6387439964575939],[0.0, 3.0, 2.0, 0.6387439964575939],0.2800000011920929
[0.3693879502122915, 0.26129137126533813, 0.369091792116987, 0.9625458468361024],[2.0, 1.0, 2.0, 0.9625458468361024],0.25
[0.0033244596229969545, 0.41033960303100914, 0.5855201506614751, 0.5950791575288111],[0.0, 2.0, 3.0, 0.5950791575288111],-0.10999999940395355
[0.12663964459304358, 0.49890136273843383, 0.3744413330347164, 0.6467465338243799],[0.0, 3.0, 2.0, 0.6467465338243799],-0.18000000715255737
[0.318398557687469, 0.2363032051568908, 0.44527543987362367, 0.8988354643283781],[1.0, 1.0, 3.0, 0.8988354643283781],-1.9299999475479126
