,cu,,gu,,nu,,tris,,,ct,,gt,,nt,,ttris,,reward 
[0.9606262864215549, 0.0020162764028969216, 0.03722395721296101, 0.6118209221346596],[5.0, 0.0, 0.0, 0.6118209221346596],-0.09000000357627869
[0.046717760807865494, 0.6201739166240375, 0.33291850651799326, 0.6944195838466786],[0.0, 4.0, 1.0, 0.6944195838466786],0.10999999940395355
[0.3279202921646187, 0.17492462485440563, 0.4965593337284021, 0.2718323148329441],[2.0, 0.0, 3.0, 0.2718323148329441],0.18000000715255737
[0.1666789272375252, 0.46769434590362935, 0.36515407691105184, 0.19876271179118937],[0.0, 3.0, 2.0, 0.19876271179118937],0.05000000074505806
[0.604498878295881, 0.02412314812129468, 0.3705250491994214, 0.2791407543357403],[4.0, 0.0, 1.0, 0.2791407543357403],-0.1599999964237213
[0.3279107204880335, 0.1749301573288382, 0.49656338237126896, 0.27183147618047854],[2.0, 0.0, 3.0, 0.27183147618047854],0.03999999910593033
[0.32792466928991226, 0.1749220948785877, 0.4965574822611184, 0.27183269831923557],[2.0, 0.0, 3.0, 0.27183269831923557],0.05000000074505806
[0.3279444086010123, 0.1749106851986288, 0.49654913350305147, 0.27183438409377436],[2.0, 0.0, 3.0, 0.27183438409377436],0.05999999865889549
[0.046845766766086434, 0.6205387286454122, 0.33244901079358974, 0.6910380947971061],[0.0, 4.0, 1.0, 0.6910380947971061],0.07999999821186066
[0.08261343966957935, 0.6190472050581953, 0.2978917877326581, 0.7520980063676878],[0.0, 4.0, 1.0, 0.7520980063676878],0.10000000149011612
[0.1602465503557897, 0.4838449927448657, 0.3549084919967963, 0.7093991317551902],[0.0, 3.0, 2.0, 0.7093991317551902],0.2199999988079071
[0.20996027552829288, 0.38934000659942225, 0.3997138728422375, 0.7159289910763066],[1.0, 2.0, 2.0, 0.7159289910763066],0.25
[0.17428443938188112, 0.3033241086119312, 0.5214034452869778, 0.7945524327074271],[0.0, 2.0, 3.0, 0.7945524327074271],0.2800000011920929
[0.05163355712816963, 0.22178553916131222, 0.7255832653735743, 0.7433819248865167],[0.0, 1.0, 4.0, 0.7433819248865167],0.3400000035762787
[0.0053539372058589215, 0.08053676211158227, 0.9141091506958672, 1.0],[0.0, 0.0, 5.0, 1.0],0.5199999809265137
[0.05061643351694656, 0.03872896581133434, 0.9098717120713143, 0.931961706722901],[0.0, 0.0, 5.0, 0.931961706722901],0.49000000953674316
[0.0, 0.0, 1.0, 1.0],[0.0, 0.0, 5.0, 1.0],0.5099999904632568
[0.0, 0.0, 1.0, 1.0],[0.0, 0.0, 5.0, 1.0],0.49000000953674316
[0.00535394 0.08053676 0.91410915 1.        ],-0.5199999809265137
0.0053539372058589215,[0.0, 0.0, 5.0, 1.0],0.5099999904632568
