time,,cu,,gu,,nu,,tris,,,ct,,gt,,nt,,ttris,,reward
16:20:35.451915,[0.08180341718230222, 0.6281428122545824, 0.2894223194401149, 0.4006260016950434],[0, 2, 1, 0.4006260016950434],0.572
16:20:41.954485,[0.27085089014000197, 0.6655484917532309, 0.0634325787783635, 0.8118722074321517],[1, 2, 0, 0.8118722074321517],0.264
16:20:48.436362,[0.07254949778715658, 0.4361422870164461, 0.4911369652163433, 0.6988032934431385],[0, 1, 2, 0.6988032934431385],-0.346
16:20:54.761370,[0.38061555553425064, 0.3374954328677925, 0.2818197829547586, 0.22725531688738718],[2, 1, 0, 0.22725531688738718],0.38
16:21:01.032119,[0.8107545742933245, 0.14424117640896328, 0.04422382414210502, 0.72221856329535],[3, 0, 0, 0.72221856329535],-0.162
16:21:07.623309,[0.3039126867581434, 0.4662806229070987, 0.22946427459641383, 0.5518875419910384],[1, 2, 0, 0.5518875419910384],-0.259
16:21:14.363264,[0.5272688882236803, 0.32014903849957854, 0.15248430707778504, 0.34023022349194476],[2, 1, 0, 0.34023022349194476],-0.502
16:21:21.004689,[0.9066629722834121, 0.0086843761078792, 0.0839303393114037, 0.87663978534697],[3, 0, 0, 0.87663978534697],-0.11
16:21:27.786436,[0.07367321841677121, 0.6358101344726633, 0.29043003284059254, 0.41796801580833265],[0, 2, 1, 0.41796801580833265],-0.107
16:21:34.585046,[0.34066306249244926, 0.17513256808387434, 0.48360327031225236, 0.2832112254074876],[1, 0, 2, 0.2832112254074876],-0.066
16:21:41.337975,[0.08372363637321112, 0.6335881215297898, 0.28247054398824434, 0.3704479439971845],[0, 2, 1, 0.3704479439971845],-0.763
16:21:48.094164,[0.08128054757144731, 0.6287320757943796, 0.28938171913812033, 0.40046195954637004],[0, 2, 1, 0.40046195954637004],-0.488
16:21:54.747575,[0.5149871672837186, 0.16743142536071487, 0.3168710984895985, 0.25069449086053447],[2, 0, 1, 0.25069449086053447],0.057
16:22:01.568971,[0.7959908263023994, 0.06575380647407503, 0.1374465234630109, 0.6394532482976216],[3, 0, 0, 0.6394532482976216],-0.514
16:22:08.244679,[0.22731210183472195, 0.508697486419745, 0.26360252031015763, 0.9144445880444783],[0, 2, 1, 0.9144445880444783],-0.396
16:22:15.033804,[0.017497598494995437, 0.5121829884310978, 0.4693898194819277, 0.8503004097844922],[0, 2, 1, 0.8503004097844922],0.041
16:22:21.557287,[0.5884997063346399, 0.043826674176796976, 0.36679170906998615, 0.25289692416287357],[2, 0, 1, 0.25289692416287357],0.057
16:22:28.451333,[0.00742613860540986, 0.2878580955595246, 0.7037771361075248, 0.3548061012105769],[0, 0, 3, 0.3548061012105769],-0.314
16:22:35.495919,[0.4973194413247025, 0.183539549644123, 0.31856411316806765, 0.3246808041335143],[2, 0, 1, 0.3246808041335143],-0.22
16:22:42.260851,[0.010082143705668623, 0.8418326962152082, 0.14759684435396025, 0.5394102208064584],[0, 3, 0, 0.5394102208064584],-0.647
[0.08180342 0.62814281 0.28942232 0.400626  ],-0.572
0.08180341718230222,[0, 2, 1, 0.4006260016950434, 0.572]
time,,cu,,gu,,nu,,tris,,,ct,,gt,,nt,,ttris,,reward
16:23:16.387497,[0.5368940591871101, 0.027772551026022052, 0.43487738291054456, 0.4114419642188762],[2, 0, 1, 0.4114419642188762],-0.778
16:23:23.782012,[0.2868412958974337, 0.1742489005728196, 0.538578969000678, 0.4984513543183699],[1, 0, 2, 0.4984513543183699],-0.735
16:23:30.143202,[0.3160156808143375, 0.5368880213907152, 0.1462780165066313, 0.8546399676101145],[1, 2, 0, 0.8546399676101145],-0.76
16:23:36.785691,[0.3233286653765858, 0.15443499442072606, 0.5219118330085399, 0.6858626919005225],[1, 0, 2, 0.6858626919005225],-0.671
