time,,cu,,gu,,nu,,tris,,,ct,,gt,,nt,,ttris,,reward
13:26:51.500064,[0.7772097193801054, 0.06476130391076584, 0.1579754958106656, 0.6542777026207534],[5, 0, 1, 0.6542777026207534],-1.422
13:26:58.777359,[0.7043750670629728, 0.14512199486627142, 0.1502374017724255, 0.30019892288519157],[5, 0, 1, 0.30019892288519157],-1.888
13:27:05.629960,[0.03618992283473854, 0.6590886461307306, 0.30468799532542834, 0.7237925584364768],[0, 4, 2, 0.7237925584364768],-1.273
13:27:12.601530,[0.019797503880388367, 0.45309122800147283, 0.5263523028632112, 0.9995487286666052],[0, 2, 4, 0.9995487286666052],-1.158
13:27:19.309709,[0.842065951304674, 0.14584162801373068, 0.011833293774843101, 0.4189231710831588],[6, 0, 0, 0.4189231710831588],-1.561
13:27:26.689892,[0.019533799637680628, 0.5120629230123721, 0.46784328571561395, 0.9328007848356779],[0, 4, 2, 0.9328007848356779],-1.077
13:27:34.827030,[0.0, 0.6164070958195087, 0.38359233602782344, 1.0],[0, 4, 2, 1.0],-1.03
13:27:41.947831,[0.16941764568734383, 0.539233613090737, 0.29104936276603743, 1.0],[1, 4, 1, 1.0],-1.1
13:27:49.166144,[0.005299220857294711, 0.9475141980792711, 0.04696144058429527, 1.0],[0, 6, 0, 1.0],-1.195
13:27:56.102889,[0.0, 0.0, 1.0, 0.2],[0, 0, 6, 0.2],-1.824
13:28:03.724736,[0.7028711798804687, 0.2794751966275797, 0.017649867580323112, 0.9836230805652479],[5, 1, 0, 0.9836230805652479],-1.115
13:28:11.156982,[1.0, 0.0, 0.0, 1.0],[6, 0, 0, 1.0],-1.195
13:28:18.369641,[0.41760770645719036, 0.5801987673014941, 0.0021731814902136585, 1.0],[2, 4, 0, 1.0],-1.235
13:28:26.056356,[0.04275503038747697, 0.6745898522797249, 0.2825664752365413, 0.9866617723920557],[0, 5, 1, 0.9866617723920557],-1.225
13:28:33.307603,[0.005427699259844425, 0.5053747395002777, 0.4891079265864859, 1.0],[0, 4, 2, 1.0],-1.065
13:28:40.503781,[0.028887403746021056, 0.524221473908904, 0.44623676972572257, 0.990684333947422],[0, 4, 2, 0.990684333947422],-1.082
13:28:47.399802,[0.11867074635618523, 0.4393542176856414, 0.4417151201872171, 0.9969111021306726],[0, 3, 3, 0.9969111021306726],-1.045
13:28:54.432843,[0.17640449048338902, 0.31229516723055556, 0.5112753808969638, 0.999047544740417],[1, 1, 4, 0.999047544740417],-0.973
13:29:02.012260,[0.31726672340575285, 0.16074211314996942, 0.521990333104359, 0.9958051477135967],[2, 0, 4, 0.9958051477135967],-0.985
13:29:09.434346,[0.33640726150985123, 0.1336737012481841, 0.5299190362020091, 0.9977438805200236],[2, 0, 4, 0.9977438805200236],-0.887
[0.33640726 0.1336737  0.52991904 0.99774388],0.887
0.33640726150985123,[2, 0, 4, 0.9977438805200236, -0.887]
time,,cu,,gu,,nu,,tris,,,ct,,gt,,nt,,ttris,,reward
13:29:49.743433,[0.3700354924704087, 0.5642445234224952, 0.06523116416833497, 0.8643390582776304],[2, 3, 0, 0.8643390582776304],-1.31
13:29:56.437327,[0.24393582063771468, 0.6742094303056045, 0.08168272904460805, 0.701499562066329],[1, 4, 0, 0.701499562066329],-1.461
13:30:02.894552,[0.23341157445025296, 0.6983920409278267, 0.06767082005729719, 0.48419913728486413],[1, 4, 0, 0.48419913728486413],-1.699
13:30:09.557446,[0.21392398347691088, 0.18196594754930728, 0.6038182318626953, 0.4011959283123484],[1, 0, 4, 0.4011959283123484],-1.771
13:30:16.617973,[0.3885552236155667, 0.4886918760810549, 0.12267720165055052, 0.8919054358299573],[2, 3, 0, 0.8919054358299573],-1.155
13:30:24.311607,[0.3333885931615233, 0.44460605677817744, 0.22200535004786362, 0.995915392818434],[1, 3, 1, 0.995915392818434],-1.215
13:30:31.330601,[0.5934831385509091, 0.3516981319904068, 0.054818642413383405, 0.9900379988922177],[3, 2, 0, 0.9900379988922177],-1.185
13:30:38.557945,[0.8532227701126373, 0.043314090488824064, 0.10343905499480736, 1.0],[5, 0, 0, 1.0],-1.245
13:30:45.803976,[0.5617948866464584, 0.3067359160517623, 0.1304706088755581, 1.0],[3, 2, 0, 1.0],-1.25
13:30:53.188615,[0.41176455291497804, 0.5537781624579667, 0.034453165699256036, 0.9697805174731334],[2, 3, 0, 0.9697805174731334],-1.23
13:31:00.263460,[0.4685998362297657, 0.5207521366784799, 0.010647919474859789, 0.9935534797980418],[2, 3, 0, 0.9935534797980418],-1.187
13:31:07.257917,[0.6120317615151691, 0.35913620028440396, 0.028478957471285038, 0.9826664751574158],[4, 1, 0, 0.9826664751574158],-1.218
13:31:14.800804,[0.43922975613758164, 0.4332324160415257, 0.12751582165326997, 0.9878370893919294],[3, 2, 0, 0.9878370893919294],-1.22
13:31:22.142297,[0.39637994232183993, 0.4411203269741811, 0.16249972005286653, 0.987746057681917],[2, 3, 0, 0.987746057681917],-1.185
13:31:29.310489,[1.0, 0.0, 0.0, 0.4973716654762842],[5, 0, 0, 0.4973716654762842],-1.578
13:31:36.650941,[0.4752522211928104, 0.5244010452087174, 0.00030303675009869465, 0.9817984360968294],[2, 3, 0, 0.9817984360968294],-1.215
13:31:43.877263,[0.011130899469863228, 0.7126355593700808, 0.27622809135681414, 0.9937902338414296],[0, 4, 1, 0.9937902338414296],-1.22
13:31:51.208169,[0.3293608590046518, 0.5340891202388224, 0.13654763383561835, 0.9999794280882195],[2, 3, 0, 0.9999794280882195],-1.185
