time,objectname,distance,decimation_ratio,quality,reward_bt,best_bt,bt_error,hbo_running
2024-05-31 05:26:57,CocacolaFinal_n1_d2.33,0.047869685733196686,1.0,1.0,0.38,0.0,-Infinity,1,0
2024-05-31 05:26:57,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,0.38,0.0,-Infinity,1,0
2024-05-31 05:26:59,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.43,0.0,Infinity,1,0
2024-05-31 05:26:59,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.43,0.0,Infinity,1,0
2024-05-31 05:26:59,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.43,0.0,Infinity,1,0
2024-05-31 05:27:01,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.48,0.0,Infinity,1,0
2024-05-31 05:27:01,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.48,0.0,Infinity,1,0
2024-05-31 05:27:01,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.48,0.0,Infinity,1,0
2024-05-31 05:27:01,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.48,0.0,Infinity,1,0
2024-05-31 05:27:01,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.48,0.0,Infinity,1,0
2024-05-31 05:27:03,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.5,0.0,Infinity,1,0
2024-05-31 05:27:03,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.5,0.0,Infinity,1,0
2024-05-31 05:27:03,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.5,0.0,Infinity,1,0
2024-05-31 05:27:03,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.5,0.0,Infinity,1,0
2024-05-31 05:27:03,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.5,0.0,Infinity,1,0
2024-05-31 05:27:03,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.5,0.0,Infinity,1,0
2024-05-31 05:27:03,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.5,0.0,Infinity,1,0
2024-05-31 05:27:05,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.45,0.0,Infinity,1,0
2024-05-31 05:27:05,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.45,0.0,Infinity,1,0
2024-05-31 05:27:05,splane_n3_d2.16,0.00397518974402501,1.0,1.0,-0.45,0.0,Infinity,1,0
2024-05-31 05:27:05,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.45,0.0,Infinity,1,0
2024-05-31 05:27:05,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.45,0.0,Infinity,1,0
2024-05-31 05:27:05,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.45,0.0,Infinity,1,0
2024-05-31 05:27:05,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.45,0.0,Infinity,1,0
2024-05-31 05:27:05,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.45,0.0,Infinity,1,0
2024-05-31 05:27:07,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.84,0.0,Infinity,1,0
2024-05-31 05:27:07,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.84,0.0,Infinity,1,0
2024-05-31 05:27:07,splane_n3_d2.16,0.01675413483863546,0.3,0.941,-0.84,0.0,Infinity,1,0
2024-05-31 05:27:07,plane_n4_d2.01,0.08179013590626107,0.3,0.63699996,-0.84,0.0,Infinity,1,0
2024-05-31 05:27:07,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.84,0.0,Infinity,1,0
2024-05-31 05:27:07,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.84,0.0,Infinity,1,0
2024-05-31 05:27:07,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.84,0.0,Infinity,1,0
2024-05-31 05:27:07,bike_n8_d1.79,0.16990548484700038,0.5,0.853,-0.84,0.0,Infinity,1,0
2024-05-31 05:27:09,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.91,0.0,Infinity,1,0
2024-05-31 05:27:09,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.91,0.0,Infinity,1,0
2024-05-31 05:27:09,splane_n3_d2.16,0.01675413483863546,0.3,0.941,-0.91,0.0,Infinity,1,0
2024-05-31 05:27:09,plane_n4_d2.01,0.08179013590626107,0.3,0.63699996,-0.91,0.0,Infinity,1,0
2024-05-31 05:27:09,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.91,0.0,Infinity,1,0
2024-05-31 05:27:09,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.91,0.0,Infinity,1,0
2024-05-31 05:27:09,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.91,0.0,Infinity,1,0
2024-05-31 05:27:09,bike_n8_d1.79,0.16990548484700038,0.5,0.853,-0.91,0.0,Infinity,1,0
2024-05-31 05:27:11,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.88,0.0,Infinity,1,0
2024-05-31 05:27:11,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.88,0.0,Infinity,1,0
2024-05-31 05:27:11,splane_n3_d2.16,0.01675413483863546,0.3,0.941,-0.88,0.0,Infinity,1,0
2024-05-31 05:27:11,plane_n4_d2.01,0.08179013590626107,0.3,0.63699996,-0.88,0.0,Infinity,1,0
2024-05-31 05:27:11,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.88,0.0,Infinity,1,0
2024-05-31 05:27:11,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.88,0.0,Infinity,1,0
2024-05-31 05:27:11,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.88,0.0,Infinity,1,0
2024-05-31 05:27:11,bike_n8_d1.79,0.16990548484700038,0.5,0.853,-0.88,0.0,Infinity,1,0
2024-05-31 05:27:13,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.89,0.0,Infinity,1,0
2024-05-31 05:27:13,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.89,0.0,Infinity,1,0
2024-05-31 05:27:13,splane_n3_d2.16,0.01675413483863546,0.3,0.941,-0.89,0.0,Infinity,1,0
2024-05-31 05:27:13,plane_n4_d2.01,0.08179013590626107,0.3,0.63699996,-0.89,0.0,Infinity,1,0
2024-05-31 05:27:13,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.89,0.0,Infinity,1,0
2024-05-31 05:27:13,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.89,0.0,Infinity,1,0
2024-05-31 05:27:13,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.89,0.0,Infinity,1,0
2024-05-31 05:27:13,bike_n8_d1.79,0.16990548484700038,0.5,0.853,-0.89,0.0,Infinity,1,0
2024-05-31 05:27:15,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.96,0.0,Infinity,1,0
2024-05-31 05:27:15,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.96,0.0,Infinity,1,0
2024-05-31 05:27:15,splane_n3_d2.16,0.01675413483863546,0.3,0.941,-0.96,0.0,Infinity,1,0
2024-05-31 05:27:15,plane_n4_d2.01,0.08179013590626107,0.3,0.63699996,-0.96,0.0,Infinity,1,0
2024-05-31 05:27:15,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.96,0.0,Infinity,1,0
2024-05-31 05:27:15,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.96,0.0,Infinity,1,0
2024-05-31 05:27:15,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.96,0.0,Infinity,1,0
2024-05-31 05:27:15,bike_n8_d1.79,0.16990548484700038,0.5,0.853,-0.96,0.0,Infinity,1,0
2024-05-31 05:27:17,CocacolaFinal_n1_d2.33,0.047869685733196686,1.0,1.0,-1.27,0.0,Infinity,1,0
2024-05-31 05:27:17,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-1.27,0.0,Infinity,1,0
2024-05-31 05:27:17,splane_n3_d2.16,0.019517772131966,0.2,0.917,-1.27,0.0,Infinity,1,0
2024-05-31 05:27:17,plane_n4_d2.01,0.09502154358147687,0.2,0.524,-1.27,0.0,Infinity,1,0
2024-05-31 05:27:17,plane_n5_d1.92,0.05878911317493084,0.5,0.773,-1.27,0.0,Infinity,1,0
2024-05-31 05:27:17,plane_n6_d1.96,0.08456568764781325,0.3,0.625,-1.27,0.0,Infinity,1,0
2024-05-31 05:27:17,plane_n7_d1.73,0.06749179408188792,0.5,0.74,-1.27,0.0,Infinity,1,0
2024-05-31 05:27:17,bike_n8_d1.79,0.3189968088046041,0.2,-0.14600003,-1.27,0.0,Infinity,1,0
2024-05-31 05:27:19,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-1.39,0.0,Infinity,1,0
2024-05-31 05:27:19,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-1.39,0.0,Infinity,1,0
2024-05-31 05:27:19,splane_n3_d2.16,0.019517772131966,0.2,0.917,-1.39,0.0,Infinity,1,0
2024-05-31 05:27:19,plane_n4_d2.01,0.09502154358147687,0.2,0.524,-1.39,0.0,Infinity,1,0
2024-05-31 05:27:19,plane_n5_d1.92,0.05878911317493084,0.5,0.773,-1.39,0.0,Infinity,1,0
2024-05-31 05:27:19,plane_n6_d1.96,0.08456568764781325,0.3,0.625,-1.39,0.0,Infinity,1,0
2024-05-31 05:27:19,plane_n7_d1.73,0.06749179408188792,0.5,0.74,-1.39,0.0,Infinity,1,0
2024-05-31 05:27:19,bike_n8_d1.79,0.3189968088046041,0.2,-0.14600003,-1.39,0.0,Infinity,1,0
2024-05-31 05:27:21,CocacolaFinal_n1_d2.33,0.047869685733196686,1.0,1.0,-1.36,0.0,Infinity,1,0
2024-05-31 05:27:21,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-1.36,0.0,Infinity,1,0
2024-05-31 05:27:21,splane_n3_d2.16,0.019517772131966,0.2,0.917,-1.36,0.0,Infinity,1,0
2024-05-31 05:27:21,plane_n4_d2.01,0.09502154358147687,0.2,0.524,-1.36,0.0,Infinity,1,0
2024-05-31 05:27:21,plane_n5_d1.92,0.05878911317493084,0.5,0.773,-1.36,0.0,Infinity,1,0
2024-05-31 05:27:21,plane_n6_d1.96,0.08456568764781325,0.3,0.625,-1.36,0.0,Infinity,1,0
2024-05-31 05:27:21,plane_n7_d1.73,0.06749179408188792,0.5,0.74,-1.36,0.0,Infinity,1,0
2024-05-31 05:27:21,bike_n8_d1.79,0.3189968088046041,0.2,-0.14600003,-1.36,0.0,Infinity,1,0
2024-05-31 05:27:23,CocacolaFinal_n1_d2.33,0.047869685733196686,1.0,1.0,-1.37,0.0,Infinity,1,0
2024-05-31 05:27:23,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-1.37,0.0,Infinity,1,0
2024-05-31 05:27:23,splane_n3_d2.16,0.019517772131966,0.2,0.917,-1.37,0.0,Infinity,1,0
2024-05-31 05:27:23,plane_n4_d2.01,0.09502154358147687,0.2,0.524,-1.37,0.0,Infinity,1,0
2024-05-31 05:27:23,plane_n5_d1.92,0.05878911317493084,0.5,0.773,-1.37,0.0,Infinity,1,0
2024-05-31 05:27:23,plane_n6_d1.96,0.08456568764781325,0.3,0.625,-1.37,0.0,Infinity,1,0
2024-05-31 05:27:23,plane_n7_d1.73,0.06749179408188792,0.5,0.74,-1.37,0.0,Infinity,1,0
2024-05-31 05:27:23,bike_n8_d1.79,0.3189968088046041,0.2,-0.14600003,-1.37,0.0,Infinity,1,0
2024-05-31 05:27:25,CocacolaFinal_n1_d2.33,0.047869685733196686,1.0,1.0,-1.36,0.0,Infinity,1,0
2024-05-31 05:27:25,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-1.36,0.0,Infinity,1,0
2024-05-31 05:27:25,splane_n3_d2.16,0.019517772131966,0.2,0.917,-1.36,0.0,Infinity,1,0
2024-05-31 05:27:25,plane_n4_d2.01,0.09502154358147687,0.2,0.524,-1.36,0.0,Infinity,1,0
2024-05-31 05:27:25,plane_n5_d1.92,0.05878911317493084,0.5,0.773,-1.36,0.0,Infinity,1,0
2024-05-31 05:27:25,plane_n6_d1.96,0.08456568764781325,0.3,0.625,-1.36,0.0,Infinity,1,0
2024-05-31 05:27:25,plane_n7_d1.73,0.06749179408188792,0.5,0.74,-1.36,0.0,Infinity,1,0
2024-05-31 05:27:25,bike_n8_d1.79,0.3189968088046041,0.2,-0.14600003,-1.36,0.0,Infinity,1,0
2024-05-31 05:27:28,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:28,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:28,splane_n3_d2.16,0.011226854562234824,0.5,0.971,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:28,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:28,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:28,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:28,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:28,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:29,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.98,0.0,Infinity,1,0
2024-05-31 05:27:29,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.98,0.0,Infinity,1,0
2024-05-31 05:27:29,splane_n3_d2.16,0.011226854562234824,0.5,0.971,-0.98,0.0,Infinity,1,0
2024-05-31 05:27:29,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.98,0.0,Infinity,1,0
2024-05-31 05:27:29,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.98,0.0,Infinity,1,0
2024-05-31 05:27:29,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.98,0.0,Infinity,1,0
2024-05-31 05:27:29,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.98,0.0,Infinity,1,0
2024-05-31 05:27:29,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.98,0.0,Infinity,1,0
2024-05-31 05:27:31,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.94,0.0,Infinity,1,0
2024-05-31 05:27:31,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.94,0.0,Infinity,1,0
2024-05-31 05:27:31,splane_n3_d2.16,0.011226854562234824,0.5,0.971,-0.94,0.0,Infinity,1,0
2024-05-31 05:27:31,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.94,0.0,Infinity,1,0
2024-05-31 05:27:31,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.94,0.0,Infinity,1,0
2024-05-31 05:27:31,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.94,0.0,Infinity,1,0
2024-05-31 05:27:31,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.94,0.0,Infinity,1,0
2024-05-31 05:27:31,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.94,0.0,Infinity,1,0
2024-05-31 05:27:33,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.89,0.0,Infinity,1,0
2024-05-31 05:27:33,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.89,0.0,Infinity,1,0
2024-05-31 05:27:33,splane_n3_d2.16,0.011226854562234824,0.5,0.971,-0.89,0.0,Infinity,1,0
2024-05-31 05:27:33,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.89,0.0,Infinity,1,0
2024-05-31 05:27:33,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.89,0.0,Infinity,1,0
2024-05-31 05:27:33,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.89,0.0,Infinity,1,0
2024-05-31 05:27:33,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.89,0.0,Infinity,1,0
2024-05-31 05:27:33,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.89,0.0,Infinity,1,0
2024-05-31 05:27:35,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-0.99,0.0,Infinity,1,0
2024-05-31 05:27:35,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-0.99,0.0,Infinity,1,0
2024-05-31 05:27:35,splane_n3_d2.16,0.011226854562234824,0.5,0.971,-0.99,0.0,Infinity,1,0
2024-05-31 05:27:35,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-0.99,0.0,Infinity,1,0
2024-05-31 05:27:35,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-0.99,0.0,Infinity,1,0
2024-05-31 05:27:35,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-0.99,0.0,Infinity,1,0
2024-05-31 05:27:35,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-0.99,0.0,Infinity,1,0
2024-05-31 05:27:35,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-0.99,0.0,Infinity,1,0
2024-05-31 05:27:37,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-1.0,0.0,Infinity,1,0
2024-05-31 05:27:37,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-1.0,0.0,Infinity,1,0
2024-05-31 05:27:37,splane_n3_d2.16,0.011226854562234824,0.5,0.971,-1.0,0.0,Infinity,1,0
2024-05-31 05:27:37,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-1.0,0.0,Infinity,1,0
2024-05-31 05:27:37,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-1.0,0.0,Infinity,1,0
2024-05-31 05:27:37,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-1.0,0.0,Infinity,1,0
2024-05-31 05:27:37,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-1.0,0.0,Infinity,1,0
2024-05-31 05:27:37,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-1.0,0.0,Infinity,1,0
2024-05-31 05:27:39,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-1.07,0.0,Infinity,1,0
2024-05-31 05:27:39,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-1.07,0.0,Infinity,1,0
2024-05-31 05:27:39,splane_n3_d2.16,0.0056995795899067595,0.7,0.979,-1.07,0.0,Infinity,1,0
2024-05-31 05:27:39,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-1.07,0.0,Infinity,1,0
2024-05-31 05:27:39,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-1.07,0.0,Infinity,1,0
2024-05-31 05:27:39,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-1.07,0.0,Infinity,1,0
2024-05-31 05:27:39,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-1.07,0.0,Infinity,1,0
2024-05-31 05:27:39,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-1.07,0.0,Infinity,1,0
2024-05-31 05:27:41,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:41,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:41,splane_n3_d2.16,0.0056995795899067595,0.7,0.979,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:41,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:41,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:41,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:41,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:41,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:43,CocacolaFinal_n1_d2.33,0.047869685733196686,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:43,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:43,splane_n3_d2.16,0.0056995795899067595,0.7,0.979,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:43,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:43,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:43,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:43,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:43,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:45,CocacolaFinal_n1_d2.33,0.047869685733196686,1.0,1.0,-1.14,0.0,Infinity,1,0
2024-05-31 05:27:45,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-1.14,0.0,Infinity,1,0
2024-05-31 05:27:45,splane_n3_d2.16,0.0056995795899067595,0.7,0.979,-1.14,0.0,Infinity,1,0
2024-05-31 05:27:45,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-1.14,0.0,Infinity,1,0
2024-05-31 05:27:45,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-1.14,0.0,Infinity,1,0
2024-05-31 05:27:45,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-1.14,0.0,Infinity,1,0
2024-05-31 05:27:45,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-1.14,0.0,Infinity,1,0
2024-05-31 05:27:45,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-1.14,0.0,Infinity,1,0
2024-05-31 05:27:47,CocacolaFinal_n1_d2.33,0.047869685733196686,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:47,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:47,splane_n3_d2.16,0.0056995795899067595,0.7,0.979,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:47,plane_n4_d2.01,0.029073877565147926,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:47,plane_n5_d1.92,0.03089296968249772,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:47,plane_n6_d1.96,0.03006050307571258,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:47,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:47,bike_n8_d1.79,0.016488458001008465,1.0,1.0,-1.15,0.0,Infinity,1,0
2024-05-31 05:27:49,CocacolaFinal_n1_d2.33,0.047869685733196686,1.0,1.0,-1.63,0.0,Infinity,1,0
2024-05-31 05:27:49,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-1.63,0.0,Infinity,1,0
2024-05-31 05:27:49,splane_n3_d2.16,0.019517772131966,0.2,0.917,-1.63,0.0,Infinity,1,0
2024-05-31 05:27:49,plane_n4_d2.01,0.09502154358147687,0.2,0.524,-1.63,0.0,Infinity,1,0
2024-05-31 05:27:49,plane_n5_d1.92,0.08690757169487126,0.3,0.61399996,-1.63,0.0,Infinity,1,0
2024-05-31 05:27:49,plane_n6_d1.96,0.08456568764781325,0.3,0.625,-1.63,0.0,Infinity,1,0
2024-05-31 05:27:49,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-1.63,0.0,Infinity,1,0
2024-05-31 05:27:49,bike_n8_d1.79,0.3189968088046041,0.2,-0.14600003,-1.63,0.0,Infinity,1,0
2024-05-31 05:27:51,CocacolaFinal_n1_d2.33,0.047869685733196686,1.0,1.0,-1.33,0.0,Infinity,1,0
2024-05-31 05:27:51,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-1.33,0.0,Infinity,1,0
2024-05-31 05:27:51,splane_n3_d2.16,0.019517772131966,0.2,0.917,-1.33,0.0,Infinity,1,0
2024-05-31 05:27:51,plane_n4_d2.01,0.09502154358147687,0.2,0.524,-1.33,0.0,Infinity,1,0
2024-05-31 05:27:51,plane_n5_d1.92,0.08690757169487126,0.3,0.61399996,-1.33,0.0,Infinity,1,0
2024-05-31 05:27:51,plane_n6_d1.96,0.08456568764781325,0.3,0.625,-1.33,0.0,Infinity,1,0
2024-05-31 05:27:51,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-1.33,0.0,Infinity,1,0
2024-05-31 05:27:51,bike_n8_d1.79,0.3189968088046041,0.2,-0.14600003,-1.33,0.0,Infinity,1,0
2024-05-31 05:27:53,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-1.4,0.0,Infinity,1,0
2024-05-31 05:27:53,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-1.4,0.0,Infinity,1,0
2024-05-31 05:27:53,splane_n3_d2.16,0.019517772131966,0.2,0.917,-1.4,0.0,Infinity,1,0
2024-05-31 05:27:53,plane_n4_d2.01,0.09502154358147687,0.2,0.524,-1.4,0.0,Infinity,1,0
2024-05-31 05:27:53,plane_n5_d1.92,0.08690757169487126,0.3,0.61399996,-1.4,0.0,Infinity,1,0
2024-05-31 05:27:53,plane_n6_d1.96,0.08456568764781325,0.3,0.625,-1.4,0.0,Infinity,1,0
2024-05-31 05:27:53,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-1.4,0.0,Infinity,1,0
2024-05-31 05:27:53,bike_n8_d1.79,0.3189968088046041,0.2,-0.14600003,-1.4,0.0,Infinity,1,0
2024-05-31 05:27:55,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-1.37,0.0,Infinity,1,0
2024-05-31 05:27:55,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-1.37,0.0,Infinity,1,0
2024-05-31 05:27:55,splane_n3_d2.16,0.019517772131966,0.2,0.917,-1.37,0.0,Infinity,1,0
2024-05-31 05:27:55,plane_n4_d2.01,0.09502154358147687,0.2,0.524,-1.37,0.0,Infinity,1,0
2024-05-31 05:27:55,plane_n5_d1.92,0.08690757169487126,0.3,0.61399996,-1.37,0.0,Infinity,1,0
2024-05-31 05:27:55,plane_n6_d1.96,0.08456568764781325,0.3,0.625,-1.37,0.0,Infinity,1,0
2024-05-31 05:27:55,plane_n7_d1.73,0.035466121771210175,1.0,1.0,-1.37,0.0,Infinity,1,0
2024-05-31 05:27:55,bike_n8_d1.79,0.3189968088046041,0.2,-0.14600003,-1.37,0.0,Infinity,1,0
2024-05-31 05:27:57,CocacolaFinal_n1_d2.32,0.047981495126372294,1.0,1.0,-1.34,0.0,Infinity,1,0
2024-05-31 05:27:57,CocacolaFinal_n2_d2.29,0.048321434201634664,1.0,1.0,-1.34,0.0,Infinity,1,0
2024-05-31 05:27:57,splane_n3_d2.16,0.019517772131966,0.2,0.917,-1.34,0.0,Infinity,1,0
2024-05-31 05:27:57,plane_n4_d2.01,0.09502154358147687,0.2,0.524,-1.34,0.0,Infinity,1,0
