time,Model1,Device1,Actual_RT1,Expected_RT1,Latency1,Model2,Device2,Actual_RT2,Expected_RT2,Latency2,Model3,Device3,Actual_RT3,Expected_RT3,Latency3,Tris,avgQ,avgPeriodLatency,avgLatency,iteration
2024-05-31 05:27:19:154,mnist,GPU,18.18,4.2,13.98,mobilenetDetv1,CPU,82.23,16.2500001192093,65.9799998807907,model_metadata,CPU,42.91,14.0,28.909999999999997,model_metadata,GPU,73.8,14.0,59.8,mobilenetClassv1,CPU,56.91,10.4137499332428,46.4962500667572,efficientclass-lite0,CPU,60.29,11.0,49.29,47.34355031571687,0.6807476282119751,0.7816594176673176,0.7726906146915405,2,2.5
2024-05-31 05:27:20:214,mnist,GPU,22.6,4.2,18.400000000000002,mobilenetDetv1,CPU,162.08,16.2500001192093,145.82999988079072,model_metadata,CPU,77.58,14.0,63.58,model_metadata,GPU,49.56,14.0,35.56,mobilenetClassv1,CPU,72.39,10.4137499332428,61.9762500667572,efficientclass-lite0,CPU,77.78,11.0,66.78,47.34355031571687,0.6807476282119751,0.8276124462888214,0.7864210725908607,2,2.5
2024-05-31 05:27:21:215,mnist,GPU,22.6,4.2,18.400000000000002,mobilenetDetv1,CPU,162.08,16.2500001192093,145.82999988079072,model_metadata,CPU,77.58,14.0,63.58,model_metadata,GPU,49.56,14.0,35.56,mobilenetClassv1,CPU,72.39,10.4137499332428,61.9762500667572,efficientclass-lite0,CPU,77.78,11.0,66.78,47.34355031571687,0.6807476282119751,0.8276124462888214,0.7946593473304528,2,2.5
2024-05-31 05:27:22:274,mnist,GPU,23.25,4.2,19.05,mobilenetDetv1,CPU,73.79,16.2500001192093,57.5399998807907,model_metadata,CPU,75.42,14.0,61.42,model_metadata,GPU,61.58,14.0,47.58,mobilenetClassv1,CPU,75.76,10.4137499332428,65.34625006675721,efficientclass-lite0,CPU,75.59,11.0,64.59,47.34355031571687,0.6807476282119751,0.8171971007571773,0.807148165733891,2,2.5
2024-05-31 05:27:23:304,mnist,GPU,23.25,4.2,19.05,mobilenetDetv1,CPU,73.79,16.2500001192093,57.5399998807907,model_metadata,CPU,75.42,14.0,61.42,model_metadata,GPU,61.58,14.0,47.58,mobilenetClassv1,CPU,75.76,10.4137499332428,65.34625006675721,efficientclass-lite0,CPU,75.59,11.0,64.59,47.34355031571687,0.6807476282119751,0.8171971007571773,0.8142557023518631,2,2.5
2024-05-31 05:27:24:323,mnist,GPU,23.03,4.2,18.830000000000002,mobilenetDetv1,CPU,79.92,16.2500001192093,63.6699998807907,model_metadata,CPU,74.26,14.0,60.260000000000005,model_metadata,GPU,65.67,14.0,51.67,mobilenetClassv1,CPU,80.85,10.4137499332428,70.4362500667572,efficientclass-lite0,CPU,68.34,11.0,57.34,47.34355031571687,0.6807476282119751,0.8204706098117741,0.8220179407807542,2,2.5
2024-05-31 05:27:25:332,mnist,GPU,23.03,4.2,18.830000000000002,mobilenetDetv1,CPU,79.92,16.2500001192093,63.6699998807907,model_metadata,CPU,74.26,14.0,60.260000000000005,model_metadata,GPU,65.67,14.0,51.67,mobilenetClassv1,CPU,80.85,10.4137499332428,70.4362500667572,efficientclass-lite0,CPU,68.34,11.0,57.34,47.34355031571687,0.6807476282119751,0.8204706098117741,0.8205895734853449,2,2.5
2024-05-31 05:27:26:363,mnist,GPU,26.16,4.2,21.96,mobilenetDetv1,CPU,99.9,16.2500001192093,83.6499998807907,model_metadata,CPU,51.15,14.0,37.15,model_metadata,GPU,46.86,14.0,32.86,mobilenetClassv1,CPU,139.0,10.4137499332428,128.5862500667572,efficientclass-lite0,CPU,88.52,11.0,77.52,47.34355031571687,0.6807476282119751,0.8175225083445629,0.8185715858964931,2,2.5
2024-05-31 05:27:27:835,mnist,GPU,17.9,4.2,13.7,mobilenetDetv1,CPU,117.65,16.2500001192093,101.3999998807907,model_metadata,CPU,72.25,14.0,58.25,model_metadata,CPU,65.74,14.0,51.739999999999995,mobilenetClassv1,NNAPI,139.0,10.4137499332428,128.5862500667572,efficientclass-lite0,CPU,88.52,11.0,77.52,102.73255,0.9965699911117554,0.8368875068759417,0.0,3,2.5
2024-05-31 05:27:28:836,mnist,GPU,17.9,4.2,13.7,mobilenetDetv1,CPU,117.65,16.2500001192093,101.3999998807907,model_metadata,CPU,72.25,14.0,58.25,model_metadata,CPU,65.74,14.0,51.739999999999995,mobilenetClassv1,NNAPI,1170.0,10.4137499332428,1159.5862500667572,efficientclass-lite0,CPU,101.47,11.0,90.47,102.73255,0.9965699911117554,0.8505337902794281,0.8437106485776849,3,2.5
2024-05-31 05:27:29:858,mnist,GPU,23.54,4.2,19.34,mobilenetDetv1,CPU,124.81,16.2500001192093,108.5599998807907,model_metadata,CPU,61.31,14.0,47.31,model_metadata,CPU,67.46,14.0,53.459999999999994,mobilenetClassv1,NNAPI,31.32,10.4137499332428,20.906250066757202,efficientclass-lite0,CPU,62.25,11.0,51.25,102.73255,0.9965699911117554,0.7910503703055308,0.8261572224869669,3,2.5
2024-05-31 05:27:30:903,mnist,GPU,23.54,4.2,19.34,mobilenetDetv1,CPU,124.81,16.2500001192093,108.5599998807907,model_metadata,CPU,61.31,14.0,47.31,model_metadata,CPU,67.46,14.0,53.459999999999994,mobilenetClassv1,NNAPI,31.32,10.4137499332428,20.906250066757202,efficientclass-lite0,CPU,62.25,11.0,51.25,102.73255,0.9965699911117554,0.7910503703055308,0.8173805094416079,3,2.5
2024-05-31 05:27:31:939,mnist,GPU,16.38,4.2,12.18,mobilenetDetv1,CPU,103.06,16.2500001192093,86.8099998807907,model_metadata,CPU,60.24,14.0,46.24,model_metadata,CPU,43.21,14.0,29.21,mobilenetClassv1,NNAPI,38.08,10.4137499332428,27.6662500667572,efficientclass-lite0,CPU,112.5,11.0,101.5,102.73255,0.9965699911117554,0.7763772845559163,0.8173805094416079,3,2.5
2024-05-31 05:27:32:961,mnist,GPU,16.38,4.2,12.18,mobilenetDetv1,CPU,103.06,16.2500001192093,86.8099998807907,model_metadata,CPU,60.24,14.0,46.24,model_metadata,CPU,43.21,14.0,29.21,mobilenetClassv1,NNAPI,38.08,10.4137499332428,27.6662500667572,efficientclass-lite0,CPU,112.5,11.0,101.5,102.73255,0.9965699911117554,0.7763772845559163,0.8173805094416079,3,2.5
2024-05-31 05:27:34:043,mnist,GPU,20.28,4.2,16.080000000000002,mobilenetDetv1,CPU,84.92,16.2500001192093,68.6699998807907,model_metadata,CPU,46.19,14.0,32.19,model_metadata,CPU,46.0,14.0,32.0,mobilenetClassv1,NNAPI,29.26,10.4137499332428,18.8462500667572,efficientclass-lite0,CPU,97.19,11.0,86.19,102.73255,0.9965699911117554,0.754169128528677,0.8173805094416079,3,2.5
2024-05-31 05:27:35:170,mnist,GPU,20.28,4.2,16.080000000000002,mobilenetDetv1,CPU,84.92,16.2500001192093,68.6699998807907,model_metadata,CPU,46.19,14.0,32.19,model_metadata,CPU,46.0,14.0,32.0,mobilenetClassv1,NNAPI,29.26,10.4137499332428,18.8462500667572,efficientclass-lite0,CPU,97.19,11.0,86.19,102.73255,0.9965699911117554,0.754169128528677,0.8173805094416079,3,2.5
2024-05-31 05:27:36:295,mnist,GPU,23.65,4.2,19.45,mobilenetDetv1,CPU,83.08,16.2500001192093,66.8299998807907,model_metadata,CPU,57.17,14.0,43.17,model_metadata,CPU,75.23,14.0,61.230000000000004,mobilenetClassv1,NNAPI,37.6,10.4137499332428,27.186250066757204,efficientclass-lite0,CPU,78.56,11.0,67.56,102.73255,0.9965699911117554,0.7964756808921125,0.8131995437317088,3,2.5
2024-05-31 05:27:37:332,mnist,GPU,23.65,4.2,19.45,mobilenetDetv1,CPU,83.08,16.2500001192093,66.8299998807907,model_metadata,CPU,57.17,14.0,43.17,model_metadata,CPU,75.23,14.0,61.230000000000004,mobilenetClassv1,NNAPI,37.6,10.4137499332428,27.186250066757204,efficientclass-lite0,CPU,78.56,11.0,67.56,102.73255,0.9965699911117554,0.7964756808921125,0.805117178534943,3,2.5
2024-05-31 05:27:38:122,mnist,CPU,11.27,4.2,7.069999999999999,mobilenetDetv1,CPU,105.25,16.2500001192093,88.9999998807907,model_metadata,CPU,69.59,14.0,55.59,model_metadata,CPU,60.91,14.0,46.91,mobilenetClassv1,CPU,38.41,10.4137499332428,27.9962500667572,efficientclass-lite0,CPU,88.68,11.0,77.68,105.66860982499719,0.9977133274078369,0.774457824756552,0.0,4,2.5
2024-05-31 05:27:39:170,mnist,CPU,11.27,4.2,7.069999999999999,mobilenetDetv1,CPU,105.25,16.2500001192093,88.9999998807907,model_metadata,CPU,69.59,14.0,55.59,model_metadata,CPU,60.91,14.0,46.91,mobilenetClassv1,CPU,38.41,10.4137499332428,27.9962500667572,efficientclass-lite0,CPU,88.68,11.0,77.68,105.66860982499719,0.9977133274078369,0.774457824756552,0.774457824756552,4,2.5
2024-05-31 05:27:40:192,mnist,CPU,23.02,4.2,18.82,mobilenetDetv1,CPU,94.48,16.2500001192093,78.2299998807907,model_metadata,CPU,59.64,14.0,45.64,model_metadata,CPU,54.08,14.0,40.08,mobilenetClassv1,CPU,144.7,10.4137499332428,134.2862500667572,efficientclass-lite0,CPU,91.38,11.0,80.38,105.66860982499719,0.9977133274078369,0.8265990074534253,0.791838218988843,4,2.5
2024-05-31 05:27:41:246,mnist,CPU,23.02,4.2,18.82,mobilenetDetv1,CPU,94.48,16.2500001192093,78.2299998807907,model_metadata,CPU,59.64,14.0,45.64,model_metadata,CPU,54.08,14.0,40.08,mobilenetClassv1,CPU,144.7,10.4137499332428,134.2862500667572,efficientclass-lite0,CPU,91.38,11.0,80.38,105.66860982499719,0.9977133274078369,0.8265990074534253,0.8005284161049886,4,2.5
2024-05-31 05:27:42:298,mnist,CPU,29.18,4.2,24.98,mobilenetDetv1,CPU,82.67,16.2500001192093,66.4199998807907,model_metadata,CPU,90.29,14.0,76.29,model_metadata,CPU,68.28,14.0,54.28,mobilenetClassv1,CPU,161.58,10.4137499332428,151.16625006675721,efficientclass-lite0,CPU,134.6,11.0,123.6,105.66860982499719,0.9977133274078369,0.8588723348608447,0.8005284161049886,4,2.5
2024-05-31 05:27:43:320,mnist,CPU,29.18,4.2,24.98,mobilenetDetv1,CPU,82.67,16.2500001192093,66.4199998807907,model_metadata,CPU,90.29,14.0,76.29,model_metadata,CPU,68.28,14.0,54.28,mobilenetClassv1,CPU,161.58,10.4137499332428,151.16625006675721,efficientclass-lite0,CPU,134.6,11.0,123.6,105.66860982499719,0.9977133274078369,0.8588723348608447,0.8005284161049886,4,2.5
2024-05-31 05:27:44:380,mnist,CPU,24.52,4.2,20.32,mobilenetDetv1,CPU,124.25,16.2500001192093,107.9999998807907,model_metadata,CPU,72.79,14.0,58.790000000000006,model_metadata,CPU,101.35,14.0,87.35,mobilenetClassv1,CPU,124.2,10.4137499332428,113.7862500667572,efficientclass-lite0,CPU,83.76,11.0,72.76,105.66860982499719,0.9977133274078369,0.8587138399083355,0.812165500865658,4,2.5
2024-05-31 05:27:45:536,mnist,CPU,28.44,4.2,24.240000000000002,mobilenetDetv1,CPU,151.38,16.2500001192093,135.1299998807907,model_metadata,CPU,91.0,14.0,77.0,model_metadata,CPU,63.12,14.0,49.12,mobilenetClassv1,CPU,107.57,10.4137499332428,97.1562500667572,efficientclass-lite0,CPU,73.67,11.0,62.67,105.66860982499719,0.9977133274078369,0.8538675761569952,0.8280474511457466,4,2.5
2024-05-31 05:27:46:610,mnist,CPU,28.44,4.2,24.240000000000002,mobilenetDetv1,CPU,151.38,16.2500001192093,135.1299998807907,model_metadata,CPU,91.0,14.0,77.0,model_metadata,CPU,63.12,14.0,49.12,mobilenetClassv1,CPU,107.57,10.4137499332428,97.1562500667572,efficientclass-lite0,CPU,73.67,11.0,62.67,105.66860982499719,0.9977133274078369,0.8538675761569952,0.8439294014258353,4,2.5
2024-05-31 05:27:47:685,mnist,CPU,34.02,4.2,29.820000000000004,mobilenetDetv1,CPU,184.3,16.2500001192093,168.04999988079072,model_metadata,CPU,64.32,14.0,50.31999999999999,model_metadata,CPU,87.17,14.0,73.17,mobilenetClassv1,CPU,77.08,10.4137499332428,66.6662500667572,efficientclass-lite0,CPU,83.73,11.0,72.73,105.66860982499719,0.9977133274078369,0.85727109162874,0.8500638182608983,4,2.5
2024-05-31 05:27:49:400,mnist,GPU,37.16,4.2,32.959999999999994,mobilenetDetv1,GPU,184.3,16.2500001192093,168.04999988079072,model_metadata,GPU,64.32,14.0,50.31999999999999,model_metadata,GPU,87.17,14.0,73.17,mobilenetClassv1,NNAPI,77.08,10.4137499332428,66.6662500667572,efficientclass-lite0,GPU,83.73,11.0,72.73,51.74764049071968,0.6931397318840027,0.8590097636819677,0.0,5,2.5
2024-05-31 05:27:50:510,mnist,GPU,35.0,4.2,30.8,mobilenetDetv1,GPU,597.0,16.2500001192093,580.7499998807907,model_metadata,GPU,232.25,14.0,218.25,model_metadata,GPU,108.43,14.0,94.43,mobilenetClassv1,NNAPI,354.0,10.4137499332428,343.5862500667572,efficientclass-lite0,GPU,202.33,11.0,191.33,51.74764049071968,0.6931397318840027,0.9299335230988949,0.8944716433904313,5,2.5
2024-05-31 05:27:51:656,mnist,GPU,17.86,4.2,13.66,mobilenetDetv1,GPU,118.87,16.2500001192093,102.6199998807907,model_metadata,GPU,96.61,14.0,82.61,model_metadata,GPU,79.18,14.0,65.18,mobilenetClassv1,NNAPI,40.98,10.4137499332428,30.5662500667572,efficientclass-lite0,GPU,58.06,11.0,47.06,51.74764049071968,0.6931397318840027,0.8104719600807643,0.8664717489538756,5,2.5
2024-05-31 05:27:52:877,mnist,GPU,17.86,4.2,13.66,mobilenetDetv1,GPU,118.87,16.2500001192093,102.6199998807907,model_metadata,GPU,96.61,14.0,82.61,model_metadata,GPU,79.18,14.0,65.18,mobilenetClassv1,NNAPI,40.98,10.4137499332428,30.5662500667572,efficientclass-lite0,GPU,58.06,11.0,47.06,51.74764049071968,0.6931397318840027,0.8104719600807643,0.8524718017355978,5,2.5
2024-05-31 05:27:53:893,mnist,GPU,17.47,4.2,13.27,mobilenetDetv1,GPU,125.4,16.2500001192093,109.1499998807907,model_metadata,GPU,63.19,14.0,49.19,model_metadata,GPU,77.15,14.0,63.150000000000006,mobilenetClassv1,NNAPI,74.3,10.4137499332428,63.8862500667572,efficientclass-lite0,GPU,182.64,11.0,171.64,51.74764049071968,0.6931397318840027,0.8377663170342337,0.8524718017355978,5,2.5
2024-05-31 05:27:54:899,mnist,GPU,17.47,4.2,13.27,mobilenetDetv1,GPU,125.4,16.2500001192093,109.1499998807907,model_metadata,GPU,63.19,14.0,49.19,model_metadata,GPU,77.15,14.0,63.150000000000006,mobilenetClassv1,NNAPI,74.3,10.4137499332428,63.8862500667572,efficientclass-lite0,GPU,182.64,11.0,171.64,51.74764049071968,0.6931397318840027,0.8377663170342337,0.8524718017355978,5,2.5
2024-05-31 05:27:55:965,mnist,GPU,30.48,4.2,26.28,mobilenetDetv1,GPU,96.52,16.2500001192093,80.26999988079069,model_metadata,GPU,62.81,14.0,48.81,model_metadata,GPU,118.59,14.0,104.59,mobilenetClassv1,NNAPI,41.25,10.4137499332428,30.836250066757202,efficientclass-lite0,GPU,76.0,11.0,65.0,51.74764049071968,0.6931397318840027,0.8259510342535044,0.8471676482391791,5,2.5
2024-05-31 05:27:56:968,mnist,GPU,30.48,4.2,26.28,mobilenetDetv1,GPU,96.52,16.2500001192093,80.26999988079069,model_metadata,GPU,62.81,14.0,48.81,model_metadata,GPU,118.59,14.0,104.59,mobilenetClassv1,NNAPI,41.25,10.4137499332428,30.836250066757202,efficientclass-lite0,GPU,76.0,11.0,65.0,51.74764049071968,0.6931397318840027,0.8259510342535044,0.8405559023534865,5,2.5
2024-05-31 05:27:58:066,mnist,GPU,18.08,4.2,13.879999999999999,mobilenetDetv1,GPU,142.43,16.2500001192093,126.1799998807907,model_metadata,GPU,74.89,14.0,60.89,model_metadata,GPU,67.96,14.0,53.959999999999994,mobilenetClassv1,NNAPI,35.75,10.4137499332428,25.336250066757202,efficientclass-lite0,GPU,134.24,11.0,123.24000000000001,51.74764049071968,0.6931397318840027,0.8145711850326869,0.8405559023534865,5,2.5
2024-05-31 05:28:00:703,mnist,GPU,22.09,4.2,17.89,mobilenetDetv1,CPU,155.0,16.2500001192093,138.7499998807907,model_metadata,CPU,83.43,14.0,69.43,model_metadata,CPU,79.73,14.0,65.73,mobilenetClassv1,NNAPI,41.33,10.4137499332428,30.9162500667572,efficientclass-lite0,CPU,73.04,11.0,62.040000000000006,90.86889017500282,0.9748212695121765,0.8265106241922245,0.0,6,2.5
2024-05-31 05:28:01:740,mnist,GPU,15.78,4.2,11.579999999999998,mobilenetDetv1,CPU,138.33,16.2500001192093,122.07999988079071,model_metadata,CPU,70.31,14.0,56.31,model_metadata,CPU,38.96,14.0,24.96,mobilenetClassv1,NNAPI,27.77,10.4137499332428,17.356250066757198,efficientclass-lite0,CPU,237.5,11.0,226.5,90.86889017500282,0.9748212695121765,0.772765116564183,0.7996378703782038,6,2.5
2024-05-31 05:28:02:814,mnist,GPU,15.78,4.2,11.579999999999998,mobilenetDetv1,CPU,138.33,16.2500001192093,122.07999988079071,model_metadata,CPU,70.31,14.0,56.31,model_metadata,CPU,38.96,14.0,24.96,mobilenetClassv1,NNAPI,27.77,10.4137499332428,17.356250066757198,efficientclass-lite0,CPU,237.5,11.0,226.5,90.86889017500282,0.9748212695121765,0.772765116564183,0.7906802857735302,6,2.5
2024-05-31 05:28:03:814,mnist,GPU,30.25,4.2,26.05,mobilenetDetv1,CPU,95.19,16.2500001192093,78.9399998807907,model_metadata,CPU,94.52,14.0,80.52,model_metadata,CPU,80.56,14.0,66.56,mobilenetClassv1,NNAPI,50.09,10.4137499332428,39.676250066757206,efficientclass-lite0,CPU,103.2,11.0,92.2,90.86889017500282,0.9748212695121765,0.8423425956264122,0.8035958632367507,6,2.5
2024-05-31 05:28:04:868,mnist,GPU,30.25,4.2,26.05,mobilenetDetv1,CPU,95.19,16.2500001192093,78.9399998807907,model_metadata,CPU,94.52,14.0,80.52,model_metadata,CPU,80.56,14.0,66.56,mobilenetClassv1,NNAPI,50.09,10.4137499332428,39.676250066757206,efficientclass-lite0,CPU,103.2,11.0,92.2,90.86889017500282,0.9748212695121765,0.8423425956264122,0.8113452097146829,6,2.5
2024-05-31 05:28:05:874,mnist,GPU,28.17,4.2,23.970000000000002,mobilenetDetv1,CPU,100.0,16.2500001192093,83.7499998807907,model_metadata,CPU,71.19,14.0,57.19,model_metadata,CPU,58.56,14.0,44.56,mobilenetClassv1,NNAPI,35.8,10.4137499332428,25.3862500667572,efficientclass-lite0,CPU,83.91,11.0,72.91,90.86889017500282,0.9748212695121765,0.8051162729735357,0.8070663394709452,6,2.5
2024-05-31 05:28:06:911,mnist,GPU,28.17,4.2,23.970000000000002,mobilenetDetv1,CPU,100.0,16.2500001192093,83.7499998807907,model_metadata,CPU,71.19,14.0,57.19,model_metadata,CPU,58.56,14.0,44.56,mobilenetClassv1,NNAPI,35.8,10.4137499332428,25.3862500667572,efficientclass-lite0,CPU,83.91,11.0,72.91,90.86889017500282,0.9748212695121765,0.8051162729735357,0.8135365707528157,6,2.5
2024-05-31 05:28:07:975,mnist,GPU,30.35,4.2,26.150000000000002,mobilenetDetv1,CPU,93.8,16.2500001192093,77.5499998807907,model_metadata,CPU,88.65,14.0,74.65,model_metadata,CPU,90.09,14.0,76.09,mobilenetClassv1,NNAPI,37.75,10.4137499332428,27.336250066757202,efficientclass-lite0,CPU,75.43,11.0,64.43,90.86889017500282,0.9748212695121765,0.8255595806721758,0.8240954635744144,6,2.5
2024-05-31 05:28:09:037,mnist,GPU,30.35,4.2,26.150000000000002,mobilenetDetv1,CPU,93.8,16.2500001192093,77.5499998807907,model_metadata,CPU,88.65,14.0,74.65,model_metadata,CPU,90.09,14.0,76.09,mobilenetClassv1,NNAPI,37.75,10.4137499332428,27.336250066757202,efficientclass-lite0,CPU,75.43,11.0,64.43,90.86889017500282,0.9748212695121765,0.8255595806721758,0.8207388605835672,6,2.5
