time,,cu,,gu,,nu,,tris,,,ct,,gt,,nt,,ttris,,reward
19:01:11.798801,[0.6673474477533714, 0.11126639014457951, 0.22095708803709946, 0.4227779965934276],[5, 0, 1, 0.4227779965934276],-1.723
19:01:22.747028,[0.6994684051992046, 0.2551598587599959, 0.04446555924119844, 0.6481040419982446],[5, 1, 0, 0.6481040419982446],-1.461
19:01:33.339829,[0.4598468669236089, 0.11676261875823535, 0.4232277491070444, 0.31525752709426147],[3, 0, 3, 0.31525752709426147],-1.611
19:01:44.351217,[0.4009804069254418, 0.47690491815865554, 0.12128486940057259, 0.9079311533412265],[3, 3, 0, 0.9079311533412265],-1.285
19:01:55.617094,[0.009798529360091734, 0.7888965477961265, 0.2010969064162309, 0.9287866446552805],[0, 5, 1, 0.9287866446552805],-1.17
19:02:06.813742,[0.14650439680161115, 0.8382128364832, 0.015274062560407484, 0.9421876190168718],[0, 6, 0, 0.9421876190168718],-1.212
19:02:17.994178,[0.04731007512761054, 0.7900037838123068, 0.16191684556904995, 0.6316555973444937],[0, 5, 1, 0.6316555973444937],-1.273
19:02:28.959426,[0.0044044294883321955, 0.8143036252301631, 0.18111869296741, 0.9949854751939706],[0, 5, 1, 0.9949854751939706],-1.132
19:02:40.143059,[0.006567666432723107, 0.4777843418094979, 0.515310665074949, 0.9972525436476162],[0, 2, 4, 0.9972525436476162],-1.047
19:02:51.826993,[0.00799158792899679, 0.22367409751741685, 0.7679555426492571, 0.9969077426425307],[0, 1, 5, 0.9969077426425307],-0.997
19:03:02.792502,[0.0, 0.0, 1.0, 1.0],[0, 0, 6, 1.0],-1.02
19:03:13.888374,[0.0005251999006747887, 0.051279448352324786, 0.9478151324156732, 0.6940583635451617],[0, 0, 6, 0.6940583635451617],-1.025
19:03:24.708407,[0.0025520195442612654, 0.19134384854751735, 0.8061029359216432, 0.93044351812647],[0, 1, 5, 0.93044351812647],-0.997
19:03:36.096225,[0.0011369564131192657, 0.09553210998752452, 0.9033158715802279, 0.2529143617862316],[0, 0, 6, 0.2529143617862316],-1.456
19:03:47.495790,[0.16537484116584744, 0.03447414709121954, 0.8001509920512254, 0.9820496089180278],[1, 0, 5, 0.9820496089180278],-1.022
19:03:58.811492,[0.0023050981731434226, 0.06836743749670401, 0.9293274060541628, 0.8450558830266431],[0, 0, 6, 0.8450558830266431],-1.018
